検索年,@id,STATISTICS_NAME,TITLE,CYCLE,SURVEY_DATE,OPEN_DATE,SMALL_AREA,COLLECT_AREA,OVERALL_TOTAL_NUMBER,UPDATED_DATE,DESCRIPTION,STAT_NAME.@code,STAT_NAME.$,GOV_ORG.@code,GOV_ORG.$,MAIN_CATEGORY.@code,MAIN_CATEGORY.$,SUB_CATEGORY.@code,SUB_CATEGORY.$,STATISTICS_NAME_SPEC.TABULATION_CATEGORY,TITLE_SPEC.TABLE_NAME,TITLE_SPEC.TABLE_EXPLANATION,TITLE.@no,TITLE.$,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3,TITLE_SPEC.TABLE_CATEGORY,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4,TITLE_SPEC.TABLE_SUB_CATEGORY1,TITLE_SPEC.TABLE_SUB_CATEGORY2,TITLE_SPEC.TABLE_SUB_CATEGORY3,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2
2024,0004049813,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1488,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(2)第1次所得の配分勘定　暦年,(注)投資信託投資者に帰属する投資所得は、2012年度(7－9月期)以降計上しており、それ以前は利子に計上されている。また、投資信託に係るインカムゲインを原資とした分配金は、2012年度(7－9月期)以降、法人企業の分配所得のうちの配当に計上しているが、それ以前は利子に計上されている。,2,2.制度部門別所得支出勘定 1.一国経済　(2)第1次所得の配分勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049814,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,6000,2026-08-20,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(2)第1次所得の配分勘定　四半期,(注)投資信託投資者に帰属する投資所得は、2012年度(7－9月期)以降計上しており、それ以前は利子に計上されている。また、投資信託に係るインカムゲインを原資とした分配金は、2012年度(7－9月期)以降、法人企業の分配所得のうちの配当に計上しているが、それ以前は利子に計上されている。,2,2.制度部門別所得支出勘定 1.一国経済　(2)第1次所得の配分勘定　四半期,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049815,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1488,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(3)所得の第2次分配勘定　年度,(注)現物社会移転以外の社会給付のうち、社会扶助給付には、現物を含む。,2,2.制度部門別所得支出勘定 1.一国経済　(3)所得の第2次分配勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049816,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1488,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(3)所得の第2次分配勘定　暦年,(注)現物社会移転以外の社会給付のうち、社会扶助給付には、現物を含む。,2,2.制度部門別所得支出勘定 1.一国経済　(3)所得の第2次分配勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049817,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,6000,2026-08-20,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(3)所得の第2次分配勘定　四半期,(注)現物社会移転以外の社会給付のうち、社会扶助給付には、現物を含む。,2,2.制度部門別所得支出勘定 1.一国経済　(3)所得の第2次分配勘定　四半期,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049818,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,434,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(4)現物所得の再分配勘定　年度,,2,2.制度部門別所得支出勘定 1.一国経済　(4)現物所得の再分配勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049819,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,434,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(4)現物所得の再分配勘定　暦年,,2,2.制度部門別所得支出勘定 1.一国経済　(4)現物所得の再分配勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049820,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1750,2026-08-20,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(4)現物所得の再分配勘定　四半期,,2,2.制度部門別所得支出勘定 1.一国経済　(4)現物所得の再分配勘定　四半期,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049821,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,403,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　年度,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049822,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,403,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　年度,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049823,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,403,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　暦年,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049824,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,403,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　暦年,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049825,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1625,2026-08-20,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　四半期,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　a.可処分所得の使用勘定　四半期,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049826,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,1625,2026-08-20,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　四半期,,2,2.制度部門別所得支出勘定 1.一国経済　(5)所得の使用勘定　b.調整可処分所得の使用勘定　四半期,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049827,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,775,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(1)第1次所得の配分勘定　年度,(注)財産所得(受取)のうち、賃貸料は、金融機関を含む。,2,2.制度部門別所得支出勘定 2.非金融法人企業　(1)第1次所得の配分勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049828,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,651,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(2)所得の第2次分配勘定　年度,,2,2.制度部門別所得支出勘定 2.非金融法人企業　(2)所得の第2次分配勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049829,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,248,2026-05-25,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(3)可処分所得の使用勘定　年度,,2,2.制度部門別所得支出勘定 2.非金融法人企業　(3)可処分所得の使用勘定　年度,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049830,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,775,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(1)第1次所得の配分勘定　暦年,(注)財産所得(受取)のうち、賃貸料は、金融機関を含む。,2,2.制度部門別所得支出勘定 2.非金融法人企業　(1)第1次所得の配分勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049831,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,651,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(2)所得の第2次分配勘定　暦年,,2,2.制度部門別所得支出勘定 2.非金融法人企業　(2)所得の第2次分配勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
2024,0004049832,国民経済計算年次推計 令和2年基準 2024年度（令和6年度）年次推計 フロー編,,年次,202401-202412,2026-01-30,0,該当なし,248,2026-03-31,,00100409,国民経済計算,00100,内閣府,07,企業・家計・経済,05,国民経済計算,国民経済計算年次推計,2.非金融法人企業　(3)可処分所得の使用勘定　暦年,,2,2.制度部門別所得支出勘定 2.非金融法人企業　(3)可処分所得の使用勘定　暦年,令和2年基準,2024年度（令和6年度）年次推計,フロー編,2.制度部門別所得支出勘定,,,,,,
